command,mean,stddev,median,user,system,min,max
"./target/release/phase-linearizer -n 0.6 -x 1.0 -p 100 -o 7 -a random-con -i 300 -f ./experimental_results/random-con/cheby_hp.csv transfer-function --amp --num ""0.0014    0.0009    0.0023   -0.0005    0.0005   -0.0023   -0.0009   -0.0014"" --den ""1.0000    4.5142    9.0512   10.3576    7.2715    3.1213    0.7567    0.0798""",20.01260385706,0.3669032397697711,19.937811559959997,19.881709439999998,0.07930287999999999,19.54713817846,20.74438259746
