command,mean,stddev,median,user,system,min,max
"./target/release/phase-linearizer -n 0.0 -x 1.0 -p 150 -o 8 -a random-con -i 300 -f ./experimental_results/random-con/stop_lp.csv transfer-function --amp --num ""0.059720  -0.227672   0.360950  -0.130451  -0.415327   0.726934  -0.415327  -0.130451   0.360950  -0.227672   0.059720"" --den ""1.0000e+00  -3.9182e+00   7.9612e+00  -1.1212e+01   1.1767e+01  -9.4018e+00   5.8497e+00  -2.7816e+00   9.3618e-01  -2.0557e-01   2.6283e-02""",29.842796627000002,0.5166007894110434,29.8678037296,29.647136499999995,0.0940884,29.0164375136,30.487785155599997
