command,mean,stddev,median,user,system,min,max
"./target/release/phase-linearizer -n 0.1 -x 0.9 -p 150 -o 8 -a grid -i 300 -f ./experimental_results/grid/cheby_bp.csv transfer-function --amp --num ""1.5451e-03  -1.9713e-03   2.1760e-04  -9.3270e-04   2.7666e-03  -9.3270e-04   2.1760e-04  -1.9713e-03   1.5451e-03"" --den ""1.0000e+00  -2.7355e+00   5.9780e+00  -7.8335e+00   8.5654e+00  -6.3463e+00   3.9239e+00  -1.4513e+00   4.2989e-01""",70.02579996614001,0.9313922764516809,70.11080910034,69.86754742000001,0.070413,68.39531425984,71.57389139684001
