command,mean,stddev,median,user,system,min,max
"./target/release/phase-linearizer -n 0.0 -x 1.0 -p 100 -o 5 -a grid -i 300 -f ./experimental_results/grid/peak_dip.csv transfer-function --amp --num ""1.071018  -1.895730   2.433447  -2.280328   1.683715  -0.931094   0.415294  -0.130253   0.024056"" --den ""1.000000  -1.976400   2.558539  -2.258532   1.651478  -0.884705   0.388817  -0.117767   0.028696""",1.93272761714,0.04763277621275403,1.92028161514,1.8146526400000003,0.06614468,1.89269380864,2.05226127964
